Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
ERR950172_2_val_2	(1, 31.85187689927561)	(2, 31.73314355146459)	(3, 31.822377648234763)	(4, 35.15495664128695)	(5, 35.54140603365942)	(6, 35.454535747811704)	(7, 35.62171540784681)	(8, 35.736851125908245)	(9, 37.46827981701666)	(10, 37.42563690554898)	(12, 37.40011165057844)	(14, 38.68889856003264)	(16, 38.65241601232381)	(18, 38.724506015854814)	(20, 38.716192754573214)	(22, 38.67565102821733)	(24, 38.624650154152555)	(26, 38.479340713203456)	(28, 38.26883054079616)	(30, 38.17739435719352)	(32, 38.15303292173738)	(34, 37.94520777559957)	(36, 37.931725349758764)	(38, 37.91114001438927)	(40, 37.92835959971021)	(42, 37.87660978882)	(44, 37.695162705866636)	(46, 37.54830421473565)	(48, 37.41038580807809)	(50, 36.24121832689199)	(52, 36.32375192604612)	(54, 36.61642052806053)	(56, 36.76323897609808)	(58, 36.693590547631544)	(60, 36.52253210146969)	(62, 36.18011807665214)	(64, 35.94258021955912)	(66, 35.52988102086229)	(68, 35.14499412055976)	(70, 34.7410802340323)	(72, 34.474322783470924)	(74, 34.218513302360876)	(76, 33.66556738699816)	(78, 33.38441342587558)	(80, 32.892326842428574)	(82, 32.56414293085963)	(84, 32.367800162640954)	(86, 32.371382937165706)	(88, 32.13954601126091)	(90, 31.88833647539765)	(92, 31.730037702119226)	(94, 31.589996192006396)	(96, 31.579348886743688)	(98, 32.03556206612928)	(100, 30.802057397397693)
ERR950173_1_val_1	(1, 31.635858455934486)	(2, 31.97818568866637)	(3, 32.42221745031888)	(4, 36.10207389958938)	(5, 36.02014263707314)	(6, 35.98229017102749)	(7, 35.940431770757385)	(8, 35.902468345636095)	(9, 37.63012608088056)	(10, 37.56166573074104)	(12, 37.46924046479442)	(14, 38.69749302729683)	(16, 38.72675823263793)	(18, 38.66758997891144)	(20, 38.64912067969273)	(22, 38.84251590541048)	(24, 38.94308192872752)	(26, 38.78282504552834)	(28, 38.632540536635275)	(30, 38.558859617439936)	(32, 38.453468115426375)	(34, 38.3615375178196)	(36, 38.27759787490925)	(38, 38.146046094016086)	(40, 37.98882014695714)	(42, 37.846483629786654)	(44, 37.5776380018515)	(46, 37.457882976886765)	(48, 37.2043301343566)	(50, 36.123912952842076)	(52, 36.24123926580147)	(54, 36.75912448640513)	(56, 36.794158957762235)	(58, 36.60056604584179)	(60, 36.28238157696752)	(62, 35.9765302627831)	(64, 35.574641174579355)	(66, 35.17382877459687)	(68, 34.79683891181273)	(70, 34.27297134069509)	(72, 33.8574427888284)	(74, 33.57978259069059)	(76, 33.16200243932745)	(78, 32.71675867927675)	(80, 32.3776280908791)	(82, 32.04106610713762)	(84, 31.572843206803427)	(86, 31.5069923709846)	(88, 31.268815001315993)	(90, 30.985812128386087)	(92, 31.01376679914887)	(94, 30.80993823896172)	(96, 30.802592527145684)	(98, 31.160709353890432)	(100, 30.058823851925148)
ERR950173_2_val_2	(1, 31.96313988094688)	(2, 31.81310266661435)	(3, 31.756188741123605)	(4, 35.170578533015394)	(5, 35.59797044707212)	(6, 35.63004834087135)	(7, 35.79629799118654)	(8, 35.918481836907695)	(9, 37.50632284528011)	(10, 37.60794435294091)	(12, 37.66705504103558)	(14, 38.93398148889968)	(16, 38.84508900993398)	(18, 38.8307001897923)	(20, 38.87085522829817)	(22, 38.90357717061117)	(24, 38.88344303635154)	(26, 38.77986817892814)	(28, 38.66807289646864)	(30, 38.45932687080777)	(32, 38.42469374951842)	(34, 38.36356916212272)	(36, 38.297060154870564)	(38, 38.267079656944745)	(40, 38.1571309901727)	(42, 38.131837417333244)	(44, 37.99753178111392)	(46, 37.845056979148936)	(48, 37.60782285777027)	(50, 36.53049637688007)	(52, 36.594171776280376)	(54, 37.08238010666005)	(56, 37.082956081108605)	(58, 37.01179462012)	(60, 36.82773866555017)	(62, 36.49405622623093)	(64, 36.2099018352463)	(66, 35.89971840492518)	(68, 35.53462724090778)	(70, 35.065998897112834)	(72, 34.68321181299441)	(74, 34.394622398691006)	(76, 33.94560940528187)	(78, 33.746559840010185)	(80, 33.49822513580917)	(82, 33.091427921294894)	(84, 32.81251095444732)	(86, 32.784149118844795)	(88, 32.621960481484706)	(90, 32.28972911889936)	(92, 32.184416790959276)	(94, 31.916535727872066)	(96, 32.011460636341035)	(98, 32.29351288835225)	(100, 31.111293420775063)
ERR950174_1_val_1	(1, 31.124918014425468)	(2, 32.04124013780733)	(3, 32.4167653156376)	(4, 36.09653095131226)	(5, 36.02466498876043)	(6, 36.014721788266606)	(7, 35.944127028586486)	(8, 35.88141191266833)	(9, 37.61515601016463)	(10, 37.573270430988245)	(12, 37.458553598053754)	(14, 38.685739868946236)	(16, 38.69305472550622)	(18, 38.61614765907781)	(20, 38.769686169788734)	(22, 38.95690125899553)	(24, 38.95233245110947)	(26, 38.9079912781162)	(28, 38.715130334804044)	(30, 38.65266714613978)	(32, 38.46305621002553)	(34, 38.32370563479927)	(36, 38.35121305365123)	(38, 38.197058371731956)	(40, 38.05812979025839)	(42, 37.873777268680854)	(44, 37.629175002525514)	(46, 37.518226489549534)	(48, 37.276434262838805)	(50, 36.12541005469736)	(52, 36.189415650243845)	(54, 36.62265957517545)	(56, 36.6235694240068)	(58, 36.473846405897994)	(60, 36.19333344387905)	(62, 35.76358494529286)	(64, 35.29602605605246)	(66, 34.93716802388845)	(68, 34.523153945692016)	(70, 34.046448674974954)	(72, 33.370575767736355)	(74, 33.132557163087256)	(76, 32.76440208197495)	(78, 32.40336483403949)	(80, 32.111740024016115)	(82, 31.66451732427432)	(84, 31.259194828536042)	(86, 31.201675751711313)	(88, 30.855566412288553)	(90, 30.537734686185594)	(92, 30.53566499624025)	(94, 30.330694289072188)	(96, 30.368483549527646)	(98, 30.837191587455898)	(100, 29.84350814983067)
ERR950174_2_val_2	(1, 32.10882246330683)	(2, 31.983126906929126)	(3, 31.946592337517114)	(4, 35.364397482375075)	(5, 35.77998175638938)	(6, 35.83852415813858)	(7, 35.996787688275575)	(8, 36.089677656270204)	(9, 37.844250333559174)	(10, 37.912528943549816)	(12, 37.965444026881784)	(14, 39.31291000068401)	(16, 39.14513117192648)	(18, 39.260588995517985)	(20, 39.29091824925246)	(22, 39.27358451000627)	(24, 39.23293191814707)	(26, 39.10565772859559)	(28, 38.97738057316758)	(30, 38.78995630736806)	(32, 38.769835412242855)	(34, 38.69417945275492)	(36, 38.683880537635645)	(38, 38.67264512299626)	(40, 38.57389475706724)	(42, 38.50409488924271)	(44, 38.28618176724035)	(46, 38.176636578522505)	(48, 37.946812144566216)	(50, 36.858919533291385)	(52, 36.94456006913043)	(54, 37.49610332231387)	(56, 37.416289307577564)	(58, 37.32427163130251)	(60, 37.110045439112284)	(62, 36.74191881095258)	(64, 36.44822613692914)	(66, 36.07663406375517)	(68, 35.74653678765522)	(70, 35.197200273230195)	(72, 34.87256503351318)	(74, 34.624701031051785)	(76, 34.1412578504317)	(78, 33.92629924713927)	(80, 33.572510966674756)	(82, 33.26092279206378)	(84, 32.771897558608906)	(86, 32.51979393215529)	(88, 32.43687017218794)	(90, 32.15236255775572)	(92, 31.98119706572326)	(94, 31.73414308208408)	(96, 31.83352508977368)	(98, 32.14329076785161)	(100, 30.844175817164835)
ERR950175_1_val_1	(1, 31.705812151152347)	(2, 26.94631297758899)	(3, 29.61006442350278)	(4, 35.07080608874856)	(5, 35.43793858880026)	(6, 35.42448563493975)	(7, 35.564940892036496)	(8, 35.52256738994107)	(9, 37.218183477039105)	(10, 37.2171595682093)	(12, 37.137339426970094)	(14, 38.33696962677756)	(16, 38.235496947816216)	(18, 38.271587187077216)	(20, 38.220771067165614)	(22, 38.08453046271741)	(24, 38.271236819753945)	(26, 38.18009507221672)	(28, 38.04044348981458)	(30, 37.83728183659589)	(32, 37.73469185286709)	(34, 37.634995363153024)	(36, 37.49616241545982)	(38, 37.38747493818863)	(40, 37.07875309454525)	(42, 36.872225381289105)	(44, 36.6995795440627)	(46, 36.47968026699876)	(48, 36.259851017951334)	(50, 35.03498889121296)	(52, 35.18031074240841)	(54, 35.69454703900043)	(56, 35.60866606740677)	(58, 35.30101325002656)	(60, 35.00827120070973)	(62, 34.67682175157707)	(64, 34.189008456649006)	(66, 33.786242972367916)	(68, 33.36505465858901)	(70, 32.91039585843451)	(72, 32.42955416641968)	(74, 32.137843933411375)	(76, 31.70606479431006)	(78, 31.357189539353712)	(80, 30.943509750018386)	(82, 30.684625362077348)	(84, 30.31119690900445)	(86, 30.156100973818553)	(88, 29.963615060674133)	(90, 29.599321235622977)	(92, 29.519274540446602)	(94, 29.49115741143128)	(96, 29.80458459367667)	(98, 30.364952160348437)	(100, 29.648389633926097)
ERR950175_2_val_2	(1, 31.462221229601074)	(2, 31.409683552899633)	(3, 31.251097061406277)	(4, 34.7483088934672)	(5, 35.06570067139787)	(6, 35.05403144360199)	(7, 35.18274714189873)	(8, 35.206489934485745)	(9, 36.99084746322469)	(10, 36.86797141599528)	(12, 36.87746511684453)	(14, 38.109752289431356)	(16, 38.0820928704056)	(18, 38.06679421057292)	(20, 38.10526949272826)	(22, 38.062858798900976)	(24, 38.02608420526231)	(26, 37.79574397439028)	(28, 37.67733298015075)	(30, 37.67996955959005)	(32, 37.52443833857035)	(34, 37.33362365860747)	(36, 37.27438959543501)	(38, 37.23355547881552)	(40, 37.25089911579877)	(42, 37.26102017147737)	(44, 37.08706529512245)	(46, 36.79989153421499)	(48, 36.673632611134536)	(50, 35.602022878441794)	(52, 35.60519477652906)	(54, 35.95523235513326)	(56, 36.14944859256713)	(58, 36.0716355802363)	(60, 35.912348716027736)	(62, 35.52053148956276)	(64, 35.21064403548397)	(66, 34.850402197884016)	(68, 34.47260092699425)	(70, 33.99590457236751)	(72, 33.84971827879613)	(74, 33.55099443620162)	(76, 33.13224978841221)	(78, 32.912036043924594)	(80, 32.61165515588131)	(82, 32.22328775965468)	(84, 32.03694438116689)	(86, 31.956407962935998)	(88, 31.66551074873253)	(90, 31.46775043311208)	(92, 31.373857408479893)	(94, 31.26971095413058)	(96, 31.401504962826877)	(98, 31.809209697135756)	(100, 30.665694407819046)
ERR950176_1_val_1	(1, 31.385131632274263)	(2, 27.250443388441816)	(3, 29.73753763479356)	(4, 35.10067815621316)	(5, 35.466448768366405)	(6, 35.45256716911274)	(7, 35.51741758406002)	(8, 35.5456053579572)	(9, 37.27044422612229)	(10, 37.20219147289947)	(12, 37.09869381371237)	(14, 38.288474559539964)	(16, 38.256013985266556)	(18, 38.20658877396948)	(20, 38.27558092792751)	(22, 38.19921877172408)	(24, 38.392253567267474)	(26, 38.239290963443764)	(28, 37.96895474943969)	(30, 37.85792465707239)	(32, 37.73377428578182)	(34, 37.5256645221815)	(36, 37.59376753133134)	(38, 37.439520339298824)	(40, 37.18969780329594)	(42, 37.096918739259614)	(44, 36.81395158120009)	(46, 36.59153901018841)	(48, 36.3208643350416)	(50, 35.25735568004151)	(52, 35.313849153303934)	(54, 35.78145047228284)	(56, 35.66970270083186)	(58, 35.441851669940014)	(60, 35.20069515404665)	(62, 34.79410839421933)	(64, 34.31941273699442)	(66, 33.862102997210826)	(68, 33.334953508641846)	(70, 32.800556449031944)	(72, 32.284448947669944)	(74, 32.012556594541714)	(76, 31.68853781122439)	(78, 31.367269481949755)	(80, 30.867431205774455)	(82, 30.659282733616873)	(84, 30.40834190410783)	(86, 30.299332727779827)	(88, 30.122858936326814)	(90, 29.89823367291099)	(92, 29.790291812295603)	(94, 29.793978857263408)	(96, 29.9747290864129)	(98, 30.6513116092369)	(100, 29.8641193818631)
ERR950176_2_val_2	(1, 31.568199920263943)	(2, 31.61038708136832)	(3, 31.510871206802104)	(4, 34.81484963288045)	(5, 35.23204948084666)	(6, 35.31809451503515)	(7, 35.28663587698541)	(8, 35.40959298809312)	(9, 37.26052709739895)	(10, 37.17788494458796)	(12, 37.146659101763234)	(14, 38.384405570123235)	(16, 38.36214768758481)	(18, 38.30198448153488)	(20, 38.51402093749305)	(22, 38.435127469940824)	(24, 38.39514160970903)	(26, 38.11874889641682)	(28, 37.953050573307124)	(30, 38.037269937664064)	(32, 37.877801037507226)	(34, 37.56397788905913)	(36, 37.756847690226465)	(38, 37.777181471133744)	(40, 37.730133656089414)	(42, 37.727804335222345)	(44, 37.53232434257725)	(46, 37.31063870267974)	(48, 37.01788408692134)	(50, 35.78983743551238)	(52, 35.813839143374764)	(54, 36.238130996753064)	(56, 36.31702574400874)	(58, 36.35844174787629)	(60, 36.13530449654547)	(62, 35.613391857825576)	(64, 35.21071102026203)	(66, 34.761998115864856)	(68, 34.32941884802153)	(70, 33.929771837556686)	(72, 33.52785058914493)	(74, 33.26254850350193)	(76, 32.8290719547544)	(78, 32.87949316538863)	(80, 32.742974996279294)	(82, 32.372048742475684)	(84, 32.15009011622857)	(86, 32.13486907704889)	(88, 31.89356435413017)	(90, 31.89005286052513)	(92, 31.79387500813705)	(94, 31.660736746317305)	(96, 31.68639349128573)	(98, 32.05761883168429)	(100, 30.910608215297444)
ERR950177_1_val_1	(1, 32.010300738058284)	(2, 32.220368902256894)	(3, 32.45569634142525)	(4, 36.04043825718526)	(5, 35.95436660288865)	(6, 35.87454621207732)	(7, 35.77633408129103)	(8, 35.79988402463768)	(9, 37.5633935807068)	(10, 37.51743710163102)	(12, 37.395351674605394)	(14, 38.63797448966483)	(16, 38.63131421479817)	(18, 38.6383864812572)	(20, 38.64792918458763)	(22, 38.761712759768855)	(24, 38.73912181219586)	(26, 38.59808985182617)	(28, 38.40311600475805)	(30, 38.39251063043518)	(32, 38.31313663910679)	(34, 38.19944077695365)	(36, 38.15800324599162)	(38, 38.02004033851043)	(40, 37.82763443991428)	(42, 37.65458837574121)	(44, 37.49549182128506)	(46, 37.29617680020435)	(48, 37.080062374912984)	(50, 35.93132982723367)	(52, 35.893350496869786)	(54, 36.507959546557785)	(56, 36.5251635120663)	(58, 36.23413724596415)	(60, 35.84702971991217)	(62, 35.57912855661977)	(64, 35.186384387678416)	(66, 34.87518852538888)	(68, 34.34293072152797)	(70, 33.9021554468061)	(72, 33.507550217640286)	(74, 33.12355471407881)	(76, 32.82751613145484)	(78, 32.37605063456298)	(80, 32.05779185935425)	(82, 31.734211410359713)	(84, 31.412732606360343)	(86, 31.188098465723744)	(88, 30.87867169110027)	(90, 30.56016137345116)	(92, 30.511637451805644)	(94, 30.447226429170243)	(96, 30.577112671635923)	(98, 31.044095593817918)	(100, 29.838169139225272)
ERR950177_2_val_2	(1, 31.72174054436624)	(2, 31.63207118839029)	(3, 31.72448662817709)	(4, 35.086830027684805)	(5, 35.463299220905114)	(6, 35.36134015211629)	(7, 35.50376615133249)	(8, 35.5922279799999)	(9, 37.30943282385422)	(10, 37.27495602721258)	(12, 37.260048424816254)	(14, 38.50049586646993)	(16, 38.46552557398074)	(18, 38.549925217023706)	(20, 38.551359262945056)	(22, 38.4949274099623)	(24, 38.42621144335095)	(26, 38.28307346721314)	(28, 38.0810445350539)	(30, 38.00158806864401)	(32, 37.94247075205128)	(34, 37.734396619935)	(36, 37.71965712853149)	(38, 37.695840140218024)	(40, 37.68817670826936)	(42, 37.628408802585994)	(44, 37.41388820316442)	(46, 37.280236848204716)	(48, 37.083382488000254)	(50, 35.91712899084355)	(52, 35.97577717946542)	(54, 36.279855076053316)	(56, 36.41456725163809)	(58, 36.319003858729005)	(60, 36.09223642089039)	(62, 35.73343050184766)	(64, 35.497777998049834)	(66, 35.05596259259677)	(68, 34.646129546608044)	(70, 34.22248052303627)	(72, 33.94916490055452)	(74, 33.738732842005234)	(76, 33.191489061808)	(78, 32.96821538546358)	(80, 32.484008271588806)	(82, 32.18394867975307)	(84, 31.98655913562757)	(86, 31.984730886096465)	(88, 31.820445044151953)	(90, 31.602895546264733)	(92, 31.470068286737064)	(94, 31.334928009297172)	(96, 31.36035503327451)	(98, 31.87377199880129)	(100, 30.692800679082165)
ERR950178_1_val_1	(1, 32.06551318939689)	(2, 32.3172135236367)	(3, 32.52966239123561)	(4, 36.08559641751247)	(5, 35.98800132147487)	(6, 35.9379070793011)	(7, 35.84150965654421)	(8, 35.86628714715579)	(9, 37.60491364625126)	(10, 37.558951909222394)	(12, 37.442530874830965)	(14, 38.71013487927999)	(16, 38.69737093562142)	(18, 38.73859453911402)	(20, 38.75191624257654)	(22, 38.86397546354516)	(24, 38.84859176000293)	(26, 38.69280836782883)	(28, 38.57214750638924)	(30, 38.526486238056464)	(32, 38.43894427961814)	(34, 38.34988329405879)	(36, 38.26325803844523)	(38, 38.12544523191137)	(40, 37.944574763574664)	(42, 37.748757262533566)	(44, 37.627053816325684)	(46, 37.44783500801324)	(48, 37.29593001159738)	(50, 36.16169514476065)	(52, 36.152533586615455)	(54, 36.759660246549046)	(56, 36.81998068290559)	(58, 36.57076451432622)	(60, 36.227199254686866)	(62, 36.04244606282692)	(64, 35.66924125903814)	(66, 35.41181811945095)	(68, 34.86842780594395)	(70, 34.46036658992443)	(72, 34.06376001072606)	(74, 33.634994201848066)	(76, 33.33520320119367)	(78, 32.82923971584794)	(80, 32.45725966485607)	(82, 32.11949395380917)	(84, 31.769470565104587)	(86, 31.522499093328324)	(88, 31.162413868505233)	(90, 30.8184474908064)	(92, 30.71563530924041)	(94, 30.61950972259275)	(96, 30.74309240205516)	(98, 31.156001320931058)	(100, 29.878602393128197)
ERR950178_2_val_2	(1, 31.842738943080352)	(2, 31.68309906007469)	(3, 31.787111320633343)	(4, 35.11536582471661)	(5, 35.533912273338565)	(6, 35.474898891631106)	(7, 35.64497869531728)	(8, 35.76494626786756)	(9, 37.497698453026764)	(10, 37.45378796757076)	(12, 37.42507805312765)	(14, 38.735526707224906)	(16, 38.696004223204596)	(18, 38.771713421719646)	(20, 38.77249528891109)	(22, 38.7472913660773)	(24, 38.705341718283634)	(26, 38.55548267057197)	(28, 38.353083534499014)	(30, 38.27967384339234)	(32, 38.27418886199337)	(34, 38.07607536159547)	(36, 38.043821111723574)	(38, 38.03624180314177)	(40, 38.07195044363187)	(42, 38.035790998119396)	(44, 37.877373120403306)	(46, 37.748259180397596)	(48, 37.64123274890146)	(50, 36.51238179410116)	(52, 36.59704806607829)	(54, 36.92347221832388)	(56, 37.09956430428119)	(58, 37.02958097653403)	(60, 36.88703286456362)	(62, 36.56760782547121)	(64, 36.36988672198062)	(66, 35.96787653858914)	(68, 35.5888946584689)	(70, 35.19804463197702)	(72, 34.92084943780823)	(74, 34.665876922676965)	(76, 34.109201105869545)	(78, 33.78364360628199)	(80, 33.27734935727821)	(82, 32.941866305289494)	(84, 32.718370471278405)	(86, 32.67842962936483)	(88, 32.42129976049877)	(90, 32.13065628035298)	(92, 31.94862673065181)	(94, 31.79888292355209)	(96, 31.761960940910296)	(98, 32.17310914315148)	(100, 30.911139853842982)
ERR950179_1_val_1	(1, 31.432127571588946)	(2, 32.24499589014857)	(3, 32.57260234086808)	(4, 36.18913484162531)	(5, 36.12165095083329)	(6, 36.10434094839427)	(7, 36.04550652097612)	(8, 35.991365047558546)	(9, 37.754364444259124)	(10, 37.71174032751589)	(12, 37.60887217953376)	(14, 38.874909958183636)	(16, 38.902219236852886)	(18, 38.828758707595945)	(20, 38.96975954259646)	(22, 39.11001602599222)	(24, 39.106366171119305)	(26, 39.03671544274751)	(28, 38.85530601424251)	(30, 38.817530414618204)	(32, 38.624089883202984)	(34, 38.485810795683584)	(36, 38.493202338901696)	(38, 38.354913271414496)	(40, 38.211982008576015)	(42, 38.020579730110875)	(44, 37.787130692327835)	(46, 37.67912872452695)	(48, 37.41954010768415)	(50, 36.2880257539188)	(52, 36.35584871502164)	(54, 36.823810394786236)	(56, 36.838119353832084)	(58, 36.70063358535435)	(60, 36.40484015458446)	(62, 36.009093299469455)	(64, 35.583969005571305)	(66, 35.22460366062181)	(68, 34.83379746745891)	(70, 34.343176007787434)	(72, 33.73628633326601)	(74, 33.477052764381355)	(76, 33.09223490462021)	(78, 32.706583246418376)	(80, 32.383161370825505)	(82, 31.950202629442984)	(84, 31.497550236759096)	(86, 31.428553621416047)	(88, 31.078359768266793)	(90, 30.741665954052188)	(92, 30.733482505707276)	(94, 30.499883806055514)	(96, 30.543363460720204)	(98, 30.93782550698035)	(100, 29.818322801520118)
ERR950179_2_val_2	(1, 32.116477655355524)	(2, 31.918492566434306)	(3, 31.884402003290486)	(4, 35.28377994034763)	(5, 35.7617920871234)	(6, 35.84148073818831)	(7, 36.033499997808555)	(8, 36.12138175822986)	(9, 37.825028657610815)	(10, 37.93260432975424)	(12, 38.00972984671362)	(14, 39.36942615836628)	(16, 39.21803573266764)	(18, 39.30603526855471)	(20, 39.32408038298438)	(22, 39.31016901860254)	(24, 39.27331385630576)	(26, 39.17069032118438)	(28, 39.02813539493606)	(30, 38.81823031538712)	(32, 38.83154782726328)	(34, 38.7850182263234)	(36, 38.73499288253572)	(38, 38.72195780078705)	(40, 38.632335498443425)	(42, 38.589668381957594)	(44, 38.38986939686997)	(46, 38.272420279010284)	(48, 38.07601999120815)	(50, 37.014693009033486)	(52, 37.06401771448515)	(54, 37.63209289768187)	(56, 37.56307580464561)	(58, 37.47353629259189)	(60, 37.26357740909425)	(62, 36.95012070684167)	(64, 36.65906163134032)	(66, 36.301863936200434)	(68, 35.96455339523118)	(70, 35.4381327078372)	(72, 35.13674459198067)	(74, 34.863819167620505)	(76, 34.391480446880266)	(78, 34.1094818518637)	(80, 33.73060525127058)	(82, 33.41880660808897)	(84, 32.97114533027693)	(86, 32.72108017170438)	(88, 32.598161053566336)	(90, 32.273641796234585)	(92, 32.12435048082807)	(94, 31.892769982098756)	(96, 31.953640698043348)	(98, 32.22320922231714)	(100, 30.94066136078672)
ERR950180_1_val_1	(1, 32.15513080401325)	(2, 32.40722169378116)	(3, 32.61601834567156)	(4, 36.15287113737275)	(5, 36.062130259846654)	(6, 36.01254488664186)	(7, 35.91726401454968)	(8, 35.94368908794889)	(9, 37.70202339838883)	(10, 37.65436118728525)	(12, 37.536049697234695)	(14, 38.834424754957155)	(16, 38.82873612207307)	(18, 38.863955510054815)	(20, 38.871779163920436)	(22, 38.95828504295998)	(24, 38.935362315649684)	(26, 38.76918615004328)	(28, 38.63051735405901)	(30, 38.59126357575563)	(32, 38.50961831245854)	(34, 38.40782706943432)	(36, 38.32039640418742)	(38, 38.176326667572326)	(40, 37.97175996183861)	(42, 37.772945955114395)	(44, 37.635544874245085)	(46, 37.4459567285541)	(48, 37.269332538476476)	(50, 36.1134832858491)	(52, 36.09739304219703)	(54, 36.690457867192194)	(56, 36.73025355242092)	(58, 36.44856429840459)	(60, 36.08398145245114)	(62, 35.86514056556601)	(64, 35.47813497475807)	(66, 35.177421347308254)	(68, 34.62529423861947)	(70, 34.20468616213715)	(72, 33.81048594236544)	(74, 33.38496658483578)	(76, 33.10398813437884)	(78, 32.61879959000171)	(80, 32.27293650240888)	(82, 31.945615440178877)	(84, 31.61549652005526)	(86, 31.39495644566165)	(88, 31.0599458923126)	(90, 30.696362576088795)	(92, 30.605283472471275)	(94, 30.51750089955211)	(96, 30.649633342150914)	(98, 31.09622559344823)	(100, 29.83154986193761)
ERR950180_2_val_2	(1, 31.852330276582293)	(2, 31.72531906189501)	(3, 31.811735887567483)	(4, 35.12953583002581)	(5, 35.53738013871987)	(6, 35.46422372581855)	(7, 35.622100027221244)	(8, 35.74731132114455)	(9, 37.48100498298543)	(10, 37.432781672716985)	(12, 37.40436396364544)	(14, 38.69974505588361)	(16, 38.66492115395343)	(18, 38.73287773477935)	(20, 38.73023407492711)	(22, 38.70071202016748)	(24, 38.64398770485664)	(26, 38.49923340175662)	(28, 38.28640996225183)	(30, 38.196242419245365)	(32, 38.17460932738219)	(34, 37.977775640267396)	(36, 37.960788706464086)	(38, 37.933283209270925)	(40, 37.9355732221739)	(42, 37.89382609486732)	(44, 37.698642953881944)	(46, 37.55130208387139)	(48, 37.40427983347521)	(50, 36.240264395573504)	(52, 36.312739455732014)	(54, 36.60911197482787)	(56, 36.74934165772108)	(58, 36.67179274572109)	(60, 36.51101989982993)	(62, 36.14533378869959)	(64, 35.907589680046726)	(66, 35.497761545473885)	(68, 35.10997823135283)	(70, 34.69432654617748)	(72, 34.41478667679618)	(74, 34.16112879783664)	(76, 33.6159425555249)	(78, 33.33465936840851)	(80, 32.855536381492456)	(82, 32.54822544201129)	(84, 32.36270808008539)	(86, 32.34749338906218)	(88, 32.10876849541138)	(90, 31.8572835094842)	(92, 31.680125839773773)	(94, 31.539406607209855)	(96, 31.53202638472598)	(98, 32.007000183270684)	(100, 30.8152404539334)
ERR950181_1_val_1	(1, 31.68341611856928)	(2, 26.962439428868546)	(3, 29.608302822015208)	(4, 35.05858238803496)	(5, 35.42728215033873)	(6, 35.408159775436914)	(7, 35.533596721857464)	(8, 35.48818234971832)	(9, 37.190614987735636)	(10, 37.184257560572775)	(12, 37.103991707701915)	(14, 38.296540354588245)	(16, 38.20070898507828)	(18, 38.22061038546748)	(20, 38.180805551377105)	(22, 38.03505881693776)	(24, 38.23158907890475)	(26, 38.14635613241552)	(28, 37.989230840388785)	(30, 37.793597967312394)	(32, 37.68709760447917)	(34, 37.564791054807486)	(36, 37.438750748731195)	(38, 37.32166290990029)	(40, 37.01690949477825)	(42, 36.82550200829608)	(44, 36.62858153527624)	(46, 36.41955917960668)	(48, 36.20806433711277)	(50, 34.97634898986962)	(52, 35.1277939143509)	(54, 35.65096909360453)	(56, 35.537967987923096)	(58, 35.243268383252854)	(60, 34.968212586924686)	(62, 34.61108497607108)	(64, 34.12736039138029)	(66, 33.73186948146113)	(68, 33.311889244122966)	(70, 32.85144214725417)	(72, 32.35556940761795)	(74, 32.06263246070479)	(76, 31.66976826459581)	(78, 31.335450715823264)	(80, 30.921970844389502)	(82, 30.66978946902043)	(84, 30.29265198360958)	(86, 30.151706978138687)	(88, 29.96247898751439)	(90, 29.61881995914884)	(92, 29.532714891341882)	(94, 29.498019625430096)	(96, 29.814768905571754)	(98, 30.37925911477224)	(100, 29.640017505803492)
ERR950181_2_val_2	(1, 31.471123108701516)	(2, 31.433500963132644)	(3, 31.26792422014681)	(4, 34.74841313350299)	(5, 35.06001885106125)	(6, 35.06064502899585)	(7, 35.20175790705735)	(8, 35.235079371873375)	(9, 37.02184508233024)	(10, 36.88072587840926)	(12, 36.907610801741896)	(14, 38.14312550776319)	(16, 38.124804606934504)	(18, 38.11955135032865)	(20, 38.17316880128824)	(22, 38.11507839259747)	(24, 38.07993534725148)	(26, 37.8241109148269)	(28, 37.676969800757604)	(30, 37.716090517791315)	(32, 37.56768887352791)	(34, 37.34132707002044)	(36, 37.300833600402356)	(38, 37.26068043327044)	(40, 37.27922413579928)	(42, 37.30388221282508)	(44, 37.120037435121944)	(46, 36.81848995736945)	(48, 36.722661196249604)	(50, 35.65980419262907)	(52, 35.66611164288338)	(54, 36.02303331334389)	(56, 36.22545911769042)	(58, 36.1532576442402)	(60, 35.98557784275033)	(62, 35.54848855026442)	(64, 35.28921955389865)	(66, 34.94327463829019)	(68, 34.54465280285126)	(70, 34.062358440193606)	(72, 33.90988218755865)	(74, 33.57655449327321)	(76, 33.18657775624311)	(78, 32.98071129625236)	(80, 32.71331188976147)	(82, 32.333749073478124)	(84, 32.11981377947634)	(86, 32.08571202913963)	(88, 31.78749457591776)	(90, 31.59728553111107)	(92, 31.472891162913463)	(94, 31.362839831704285)	(96, 31.490448677199204)	(98, 31.87722155218522)	(100, 30.707857573218675)
