Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54
ERR950173_1_val_1	(1, 0.014465345463239354)	(2, 0.045603599151176274)	(3, 0.002830750335266993)	(4, 0.0)	(5, 0.001790343962043863)	(6, 0.0006020625713067857)	(7, 0.0)	(8, 0.0)	(9, 2.1125002501992484e-05)	(10, 0.0013361564082510246)	(12, 2.9046878440239667e-05)	(14, 0.000570375067553797)	(16, 9.506251125896617e-05)	(18, 0.00041193754878885347)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 2.1125002501992484e-05)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 3.960937969123591e-05)	(42, 0.0006099844472450329)	(44, 1.5843751876494364e-05)	(46, 0.004026953601942317)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.0)	(56, 0.0)	(58, 0.0)	(60, 1.6039058743560553e-05)	(62, 0.0)	(64, 0.0)	(66, 1.6222814078547406e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0001080314687708316)	(82, 0.0)	(84, 0.0010192616276565635)	(86, 0.0)	(88, 0.004619322560106755)	(90, 0.0)	(92, 0.0)	(94, 0.0032256261574679225)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950173_2_val_2	(1, 0.06347535126786191)	(2, 0.1012046057364205)	(3, 0.11765042018422164)	(4, 0.08503341632114525)	(5, 0.03919216089182155)	(6, 0.03134950371295685)	(7, 0.00604175071556985)	(8, 2.6406253127490605e-05)	(9, 1.0562501250996242e-05)	(10, 0.0)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.00039081254628686095)	(24, 0.019289767909631887)	(26, 0.06442333575513882)	(28, 0.16922975441814903)	(30, 0.12089046744296474)	(32, 0.062197288616491375)	(34, 0.05531053780084182)	(36, 0.00891211043052808)	(38, 0.00041193754878885347)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 2.3765627814741543e-05)	(50, 0.04867572410688356)	(52, 0.1106948404789221)	(54, 0.09595789481956937)	(56, 0.057125542084945434)	(58, 0.0026782707620657633)	(60, 0.0)	(62, 0.0034551012284162047)	(64, 0.00015116407132352783)	(66, 0.0094293139531561)	(68, 0.010557047012777977)	(70, 0.008718642419942114)	(72, 0.008022642550347597)	(74, 0.0037803171652794907)	(76, 0.012113948953613975)	(78, 0.021074725377289827)	(80, 0.016786875987955394)	(82, 0.00023552054175698782)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950174_1_val_1	(1, 0.010064608210889616)	(2, 0.05252402399928503)	(3, 0.002130251923925375)	(4, 0.0)	(5, 0.0004992777946700098)	(6, 0.0018098820056787854)	(7, 0.0)	(8, 0.0)	(9, 3.3285186311333986e-05)	(10, 0.0010089572100623115)	(12, 3.744583460025074e-05)	(14, 0.0004139845047472165)	(16, 0.004905404332632847)	(18, 0.0003307715389688815)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0022550713725928775)	(34, 0.00029124538022417244)	(36, 0.00017474722813450345)	(38, 0.000355735428702382)	(40, 2.7044213877958865e-05)	(42, 0.0004618319600697591)	(44, 5.408842775591773e-05)	(46, 0.003191217237599146)	(48, 0.0)	(50, 3.746719668873242e-05)	(52, 0.0)	(54, 0.0)	(56, 0.00010494859051314278)	(58, 0.0)	(60, 2.3260130600981297e-05)	(62, 0.0)	(64, 0.0)	(66, 8.588431211389634e-06)	(68, 0.0)	(70, 0.0)	(72, 4.396926662582948e-06)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.00011513868535247786)	(82, 0.0)	(84, 0.005165406813956387)	(86, 0.0)	(88, 2.7344890891772325e-05)	(90, 0.0)	(92, 0.0)	(94, 0.004054756792878713)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950174_2_val_2	(1, 0.049083167864350886)	(2, 0.07744214660160745)	(3, 0.09053154611853953)	(4, 0.06552604990214987)	(5, 0.033643002064180826)	(6, 0.024680965649854152)	(7, 0.005075990912478433)	(8, 2.9124538022417238e-05)	(9, 0.0)	(10, 0.00016226528326775317)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.000355735428702382)	(24, 0.01547137066233693)	(26, 0.04971142575597731)	(28, 0.1295605073927231)	(30, 0.09258274572497549)	(32, 0.04806380903356628)	(34, 0.04351205980549136)	(36, 0.007166716677659099)	(38, 0.0002808437595018805)	(40, 0.0)	(42, 1.872291730012537e-05)	(44, 0.0)	(46, 0.0)	(48, 1.2481944866750245e-05)	(50, 0.03770663790243182)	(52, 0.08546005593312767)	(54, 0.07417340066272703)	(56, 0.04451521092397567)	(58, 0.0022470482325849498)	(60, 0.0)	(62, 0.007747566537109665)	(64, 0.000511648215246311)	(66, 0.008850924400957288)	(68, 0.008577613011937215)	(70, 0.0073827727588840035)	(72, 0.006721114180072407)	(74, 0.003183525669137853)	(76, 0.009980025710468375)	(78, 0.01681805083552337)	(80, 0.013610605136056466)	(82, 0.00021010656443327618)	(84, 0.0)	(86, 7.359824078362468e-05)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 2.0938886039746298e-05)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950175_1_val_1	(1, 0.0)	(2, 15.377970632772248)	(3, 0.0001628558523462491)	(4, 0.0)	(5, 0.0010415199859353142)	(6, 8.332159887482513e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0038081758031198484)	(12, 0.0)	(14, 3.597978133231085e-05)	(16, 0.0)	(18, 0.00011930138020713597)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0006874031907173072)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 7.574690806802285e-05)	(46, 0.004238039506405878)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.00015276911980009243)	(56, 0.0)	(58, 0.0)	(60, 9.698133002717514e-06)	(62, 0.0)	(64, 0.0)	(66, 6.762849638083117e-05)	(68, 0.0)	(70, 0.0)	(72, 0.00027004757434301497)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0027315095961844018)	(84, 0.004597058802712386)	(86, 0.0)	(88, 0.010687379236557616)	(90, 0.0)	(92, 0.0)	(94, 0.0004267718640670982)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950175_2_val_2	(1, 0.1067690542672816)	(2, 0.12906136931170073)	(3, 0.16072736422953768)	(4, 0.10394369459634435)	(5, 0.05675337086996612)	(6, 0.019675259370668934)	(7, 0.007267915829126792)	(8, 0.00020072930638026054)	(9, 0.0)	(10, 0.0021436374983250465)	(12, 0.0)	(14, 3.787345403401142e-06)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0019940373548907016)	(24, 0.019381740101905347)	(26, 0.0639550081545334)	(28, 0.155159966486538)	(30, 0.12208318540593412)	(32, 0.07376423274934235)	(34, 0.039235004706534134)	(36, 0.0061165628264928445)	(38, 0.0011399909664237438)	(40, 0.0)	(42, 2.6511417823807993e-05)	(44, 0.0)	(46, 0.0)	(48, 0.00011172668940033369)	(50, 0.046867912649887516)	(52, 0.13135005749777476)	(54, 0.09460595571623667)	(56, 0.049021890800589905)	(58, 0.0010821931274524888)	(60, 0.00018811868745441517)	(62, 0.00603573400649152)	(64, 0.00014747501537279559)	(66, 0.011056854910397193)	(68, 0.009764396104449246)	(70, 0.007326973520317697)	(72, 0.009416686568173908)	(74, 0.005735824876801793)	(76, 0.017869868301678596)	(78, 0.02439400286531188)	(80, 0.013271055874457618)	(82, 0.0009428470045893187)	(84, 0.0)	(86, 0.0)	(88, 0.00032689636257513915)	(90, 5.2771228282000996e-05)	(92, 0.0001242502090074891)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950176_1_val_1	(1, 0.0)	(2, 14.101181894144995)	(3, 0.00016510299646297244)	(4, 0.0)	(5, 0.0012556517362578693)	(6, 0.0006604119858518898)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.0035736109102840747)	(12, 0.0)	(14, 5.213778835672814e-05)	(16, 0.0)	(18, 9.993076101706227e-05)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0012730309990434453)	(34, 5.4310196204925144e-05)	(36, 0.0011296520810624429)	(38, 0.00036713692634529393)	(40, 6.517223544591017e-06)	(42, 0.0)	(44, 0.00021289596912330656)	(46, 0.003862541154094276)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.00013177077787979762)	(56, 0.00014133246213648133)	(58, 0.0)	(60, 1.564820929828668e-05)	(62, 0.0)	(64, 0.0)	(66, 3.8963166308247555e-05)	(68, 0.0)	(70, 0.0)	(72, 0.00026694004533796305)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0)	(84, 0.0021950685519366107)	(86, 0.0)	(88, 0.0120085067533176)	(90, 3.0008748150260765e-06)	(92, 0.0)	(94, 0.00040610648561790666)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950176_2_val_2	(1, 0.0859056959491024)	(2, 0.12043829110404199)	(3, 0.1459727729517496)	(4, 0.09651139106400017)	(5, 0.05445357512290615)	(6, 0.019082430538562498)	(7, 0.007403565946655396)	(8, 0.00019117189064133652)	(9, 0.0)	(10, 0.0019899255889484573)	(12, 0.0)	(14, 4.3448156963940114e-06)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0021311320990812627)	(24, 0.019012913487420197)	(26, 0.0602169731441728)	(28, 0.1444433978266189)	(30, 0.1140492396224946)	(32, 0.06965608524458879)	(34, 0.03776731044090495)	(36, 0.00632605165394968)	(38, 0.0012426172891686872)	(40, 0.0)	(42, 2.606889417836407e-05)	(44, 0.0)	(46, 0.0)	(48, 0.00010210316886525927)	(50, 0.045119400337219825)	(52, 0.12306045978804933)	(54, 0.0895688364260606)	(56, 0.046820888604067766)	(58, 0.0010342077071244505)	(60, 0.0002097875300908409)	(62, 0.004701155816910655)	(64, 0.00012659035920376113)	(66, 0.00715809580635699)	(68, 0.010042272968706002)	(70, 0.007964213791252579)	(72, 0.009503119438542186)	(74, 0.00601029999023386)	(76, 0.017914211691189195)	(78, 0.02438317445249342)	(80, 0.013030239019482755)	(82, 0.000891309846476093)	(84, 0.0)	(86, 0.0)	(88, 0.0003805133243487211)	(90, 0.0)	(92, 0.00017153838540180893)	(94, 0.0)	(96, 3.1207841132365277e-06)	(98, 0.0)	(100, 0.0)
ERR950177_1_val_1	(1, 0.018030276505330536)	(2, 0.00620877290128462)	(3, 0.0)	(4, 0.0016210541611354024)	(5, 0.00011288678002335673)	(6, 0.0001309486648270938)	(7, 0.0)	(8, 0.0)	(9, 0.0022487046580652657)	(10, 0.0027950766733783124)	(12, 0.0)	(14, 0.003944264094016084)	(16, 0.0)	(18, 4.515471200934269e-06)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0006795784157406074)	(34, 0.0003792995808784786)	(36, 0.0006457123817336006)	(38, 0.0)	(40, 2.2577356004671344e-06)	(42, 8.353621721728398e-05)	(44, 0.0005599184289158494)	(46, 0.00826557003331018)	(48, 1.1288678002335672e-05)	(50, 0.0)	(52, 0.0)	(54, 0.00040511065756924686)	(56, 0.0006693602820981215)	(58, 0.00025464500009359924)	(60, 0.002569854227035673)	(62, 0.0)	(64, 0.0)	(66, 0.00016899118739122952)	(68, 0.0002104497424497135)	(70, 0.0004131333516369717)	(72, 0.0)	(74, 5.608554772487513e-05)	(76, 0.0)	(78, 0.0)	(80, 0.00026325327742103723)	(82, 0.0)	(84, 0.001831320164909988)	(86, 0.0)	(88, 0.009367554519469749)	(90, 0.0)	(92, 0.0)	(94, 0.002227032474896859)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950177_2_val_2	(1, 0.07286164329827537)	(2, 0.11531158805825842)	(3, 0.12564298616599603)	(4, 0.09238654077111515)	(5, 0.0442335558843521)	(6, 0.03762742151738527)	(7, 0.0007902074601634971)	(8, 0.0)	(9, 5.418565441121123e-05)	(10, 2.2577356004671344e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 6.998980361448118e-05)	(22, 0.0010498470542172175)	(24, 0.02873645872274569)	(26, 0.07094482577347877)	(28, 0.19196622716531858)	(30, 0.13776702634050456)	(32, 0.07408533599372856)	(34, 0.04601716700872113)	(36, 0.0061771646028780805)	(38, 9.030942401868538e-05)	(40, 0.0012169194886517854)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.00010837130882242246)	(50, 0.03677642496892765)	(52, 0.13924312087816754)	(54, 0.09617490408119576)	(56, 0.056403196358365784)	(58, 0.0008315089275036619)	(60, 1.8529180088644987e-05)	(62, 2.0991290853366876e-05)	(64, 0.0028270789455690564)	(66, 0.007946414301161818)	(68, 0.010467942795530174)	(70, 0.013694557014816942)	(72, 0.012039096808540675)	(74, 0.003588745880116035)	(76, 0.017565394885707887)	(78, 0.014284197536117252)	(80, 0.0116992315794932)	(82, 0.0)	(84, 0.0003023545302071007)	(86, 0.0)	(88, 0.0013332323057921491)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950178_1_val_1	(1, 0.020783165986356208)	(2, 0.005123386943839725)	(3, 0.0)	(4, 0.0014032206279306252)	(5, 0.0001590860595619023)	(6, 0.00012237389197069406)	(7, 0.0)	(8, 0.0)	(9, 0.0027534125693406165)	(10, 0.003134811199315946)	(12, 0.0)	(14, 0.004499280094789185)	(16, 0.0)	(18, 1.6316518929425876e-05)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0005527220787343015)	(34, 0.00030593472992673516)	(36, 0.000817865511337472)	(38, 0.0)	(40, 0.0)	(42, 6.322651085152527e-05)	(44, 0.0007342433518241644)	(46, 0.009641023122424514)	(48, 2.651434326031705e-05)	(50, 0.0)	(52, 0.0)	(54, 0.00032919723577014927)	(56, 0.0007825950036421972)	(58, 0.0003241546488786312)	(60, 0.0032194675340484176)	(62, 0.0)	(64, 0.0)	(66, 0.00021485210797651385)	(68, 0.0002820485054138655)	(70, 0.0005637312877854988)	(72, 0.0)	(74, 7.220398735107258e-05)	(76, 0.0)	(78, 0.0)	(80, 0.00032814860187230243)	(82, 0.0)	(84, 0.0015706124998036734)	(86, 0.0)	(88, 0.007571932741750054)	(90, 0.0)	(92, 0.0)	(94, 0.0027004505409021318)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950178_2_val_2	(1, 0.08483366104381748)	(2, 0.1381886779430401)	(3, 0.1498345933289178)	(4, 0.11191908246666443)	(5, 0.05509680529493882)	(6, 0.047126185797914284)	(7, 0.0008443798545977889)	(8, 4.079129732356469e-06)	(9, 7.342433518241643e-05)	(10, 8.158259464712938e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.00011421563250598112)	(22, 0.0014909219171762892)	(24, 0.03615536638274156)	(26, 0.08700783719116348)	(28, 0.22622037669702502)	(30, 0.16407687478944044)	(32, 0.09013856926074706)	(34, 0.057576916172211556)	(36, 0.008219446410698284)	(38, 9.585954871037701e-05)	(40, 0.0017234323119206083)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.00015092780009718935)	(50, 0.04609335616779674)	(52, 0.16823581396237075)	(54, 0.11887843093987846)	(56, 0.07047518030367118)	(58, 0.0010986582915024285)	(60, 2.1282151291791466e-05)	(62, 2.1497435699879974e-05)	(64, 0.004114974919510309)	(66, 0.010174439434324906)	(68, 0.013846210877190523)	(70, 0.018582405635020716)	(72, 0.015939592365644652)	(74, 0.004846848452250613)	(76, 0.023401056999194644)	(78, 0.01935705986205212)	(80, 0.016381881673414516)	(82, 2.5239216027548303e-06)	(84, 0.000445946709162037)	(86, 7.915448028474293e-06)	(88, 0.002009152135358613)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950179_1_val_1	(1, 0.013977877757773092)	(2, 0.041293967681014405)	(3, 0.00267711896038705)	(4, 0.0)	(5, 0.0003909067508529763)	(6, 0.0013977877757773093)	(7, 0.0)	(8, 0.0)	(9, 2.9614147791892143e-05)	(10, 0.0013415208949727141)	(12, 7.107395470054115e-05)	(14, 0.000648549836642438)	(16, 0.004021601270138953)	(18, 0.00039682958041135474)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.0018627298961100159)	(34, 0.0003139099665940567)	(36, 0.00020433761976405577)	(38, 0.00029614147791892143)	(40, 1.7768488675135286e-05)	(42, 0.0006337427627464919)	(44, 7.107395470054115e-05)	(46, 0.004276282941149226)	(48, 0.0)	(50, 5.3345500849349284e-05)	(52, 0.0)	(54, 0.0)	(56, 0.0001288502515261788)	(58, 0.0)	(60, 3.327797995159022e-05)	(62, 0.0)	(64, 0.0)	(66, 6.166753833732106e-06)	(68, 0.0)	(70, 0.0)	(72, 1.5874580149104217e-05)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0001507183285779468)	(82, 3.4079184689585487e-06)	(84, 0.004565606022572495)	(86, 0.0)	(88, 2.9114557522595716e-05)	(90, 0.0)	(92, 0.0)	(94, 0.004231241773890118)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950179_2_val_2	(1, 0.06480760102777677)	(2, 0.1028262439630079)	(3, 0.12045258472874211)	(4, 0.087865176498544)	(5, 0.04270360111590847)	(6, 0.03290724102635055)	(7, 0.006781639844343301)	(8, 2.3691318233513716e-05)	(9, 0.0)	(10, 0.00013622507984270386)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.00040571382474892235)	(24, 0.020555179982352338)	(26, 0.06652818301448571)	(28, 0.17356555879350066)	(30, 0.12433499950425916)	(32, 0.0638925238610073)	(34, 0.05767947565426833)	(36, 0.009553524077664405)	(38, 0.00043236655776162524)	(40, 0.0)	(42, 1.1845659116756858e-05)	(44, 0.0)	(46, 0.0)	(48, 2.9614147791892143e-05)	(50, 0.05052497125645737)	(52, 0.11402269486116032)	(54, 0.0990531022466373)	(56, 0.059612256845944775)	(58, 0.0030261041682010472)	(60, 0.0)	(62, 0.006425441633503032)	(64, 0.00046821788987723325)	(66, 0.01097965510574295)	(68, 0.011382710665121863)	(70, 0.009508239136789777)	(72, 0.008837621399781104)	(74, 0.004297311957830069)	(76, 0.01348160926111856)	(78, 0.02269128304853804)	(80, 0.018193582371460782)	(82, 0.0002933661121069261)	(84, 0.0)	(86, 3.485058734217607e-05)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950180_1_val_1	(1, 0.02194293043138697)	(2, 0.004606820910046963)	(3, 0.0)	(4, 0.0013558968340712857)	(5, 9.684977386223469e-05)	(6, 0.00011621972863468161)	(7, 0.0)	(8, 0.0)	(9, 0.0027214786455287943)	(10, 0.0031863575600675213)	(12, 0.0)	(14, 0.004777922177203578)	(16, 0.0)	(18, 9.684977386223468e-06)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.000510075475674436)	(34, 0.0002711793668142571)	(36, 0.0007070033491943132)	(38, 0.0)	(40, 0.0)	(42, 4.681072403341343e-05)	(44, 0.0007441290958415032)	(46, 0.01025961937780606)	(48, 3.389742085178214e-05)	(50, 0.0)	(52, 0.0)	(54, 0.0003027642769145885)	(56, 0.000774963575485744)	(58, 0.0003548542525692557)	(60, 0.0034892743949035917)	(62, 0.0)	(64, 0.0)	(66, 0.00023925334221333905)	(68, 0.0002769684992341226)	(70, 0.0005593990215012907)	(72, 0.0)	(74, 8.419240131655166e-05)	(76, 0.0)	(78, 0.0)	(80, 0.00037865337396985244)	(82, 0.0)	(84, 0.0013768089465463137)	(86, 0.0)	(88, 0.007039360004352842)	(90, 0.0)	(92, 0.0)	(94, 0.0028029990599224507)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950180_2_val_2	(1, 0.08319072742186419)	(2, 0.13858879807106242)	(3, 0.15046903699816322)	(4, 0.11159999442145302)	(5, 0.054545792639210576)	(6, 0.046035925842515556)	(7, 0.00080062479726114)	(8, 0.0)	(9, 7.425149329437992e-05)	(10, 8.070814488519556e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.00010492058835075424)	(22, 0.0014123925354909224)	(24, 0.03597969098982018)	(26, 0.08640291158829497)	(28, 0.2282926727851619)	(30, 0.16501425886937315)	(32, 0.09023170598164865)	(34, 0.05695896617127792)	(36, 0.007962665574373395)	(38, 0.00010330642545305033)	(40, 0.0015931787800337607)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 0.0001678729413612068)	(50, 0.04554000384714454)	(52, 0.1677558224342267)	(54, 0.1167065122811172)	(56, 0.06896295824769644)	(58, 0.001051219621544789)	(60, 2.4858690772304833e-05)	(62, 3.170054186570436e-05)	(64, 0.0037030526141106834)	(66, 0.009799480646152726)	(68, 0.0130668763380138)	(70, 0.01741615251945793)	(72, 0.015247460281133312)	(74, 0.0043306107110132495)	(76, 0.022065656482417602)	(78, 0.01793617049336371)	(80, 0.014987949080572284)	(82, 0.0)	(84, 0.0003919906482121803)	(86, 7.797778038743416e-06)	(88, 0.0017759855622351236)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950181_1_val_1	(1, 0.0)	(2, 15.260207657428253)	(3, 0.00015198493558180121)	(4, 0.0)	(5, 0.0009858482308008727)	(6, 6.572321538672485e-05)	(7, 0.0)	(8, 0.0)	(9, 0.0)	(10, 0.003814000342910876)	(12, 0.0)	(14, 4.929241154004363e-05)	(16, 0.0)	(18, 0.00011706947740760364)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.000704470714926457)	(34, 0.0)	(36, 0.0)	(38, 0.0)	(40, 0.0)	(42, 0.0)	(44, 6.161551442505454e-05)	(46, 0.0041220779150361484)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 0.00018056708775049897)	(56, 0.0)	(58, 0.0)	(60, 1.2706574487527968e-05)	(62, 0.0)	(64, 0.0)	(66, 5.8927206632374954e-05)	(68, 0.0)	(70, 0.0)	(72, 0.00031703389835920586)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0)	(82, 0.0027394131810012344)	(84, 0.00454872049529113)	(86, 0.0)	(88, 0.010652399304679604)	(90, 5.906604765448725e-06)	(92, 0.0)	(94, 0.0003464336092299507)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950181_2_val_2	(1, 0.10684540971400625)	(2, 0.12824653172430853)	(3, 0.16036464554360863)	(4, 0.10235158486193895)	(5, 0.05686290441240201)	(6, 0.02019345792757121)	(7, 0.007496554255048303)	(8, 0.00018484654327516364)	(9, 0.0)	(10, 0.0021421660515110632)	(12, 0.0)	(14, 6.161551442505454e-06)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0021442199019918984)	(24, 0.019694372260728267)	(26, 0.06368374185925554)	(28, 0.15364855447127768)	(30, 0.12146677128707169)	(32, 0.07360383968168932)	(34, 0.039579752616174205)	(36, 0.006272459368470553)	(38, 0.0012158794846544097)	(40, 0.0)	(42, 2.0538504808351515e-05)	(44, 0.0)	(46, 0.0)	(48, 0.00011912332788843879)	(50, 0.04731928595666325)	(52, 0.13080458385352053)	(54, 0.0948250944382122)	(56, 0.04935725271268522)	(58, 0.001086651298012332)	(60, 0.00019889868528392217)	(62, 0.006219620030273511)	(64, 0.00013763214433138894)	(66, 0.011474523595121251)	(68, 0.010325270581181612)	(70, 0.007554267838430367)	(72, 0.009662559453017734)	(74, 0.006074000062609625)	(76, 0.018605334753290508)	(78, 0.025651499875306186)	(80, 0.013842927147079806)	(82, 0.00101493562141072)	(84, 0.0)	(86, 0.0)	(88, 0.0004372184310031746)	(90, 2.9627416651141454e-05)	(92, 0.00018690025590829368)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950182_1_val_1	(1, 0.012397711137131201)	(2, 0.03471441742263029)	(3, 0.0025572086617408245)	(4, 0.0)	(5, 0.0013922121470220645)	(6, 0.0006775157035953073)	(7, 0.0)	(8, 0.0)	(9, 4.1311933146055325e-05)	(10, 0.0011670621113760628)	(12, 4.1311933146055325e-05)	(14, 0.0005287927442695082)	(16, 9.501744623592724e-05)	(18, 0.0004089881381459477)	(20, 0.0)	(22, 0.0)	(24, 0.0)	(26, 0.0)	(28, 0.0)	(30, 0.0)	(32, 0.001253817170982779)	(34, 5.370551308987192e-05)	(36, 0.0011257501782300076)	(38, 0.0003160362885673232)	(40, 2.891835320223873e-05)	(42, 0.0005701046774155634)	(44, 0.00014459176601119364)	(46, 0.0037118771931730706)	(48, 0.0)	(50, 0.0)	(52, 0.0)	(54, 9.151807943819214e-05)	(56, 0.00012317526543799965)	(58, 0.0)	(60, 1.6846521889201815e-05)	(62, 0.0)	(64, 0.0)	(66, 1.2856504715348093e-05)	(68, 0.0)	(70, 0.0)	(72, 0.0002241977512086347)	(74, 0.0)	(76, 0.0)	(78, 0.0)	(80, 0.0001564539329562226)	(82, 0.0)	(84, 0.0022508564579977255)	(86, 0.0)	(88, 0.01214909769272949)	(90, 5.050837819087626e-06)	(92, 0.0)	(94, 0.0025222727144859312)	(96, 0.0)	(98, 0.0)	(100, 0.0)
ERR950182_2_val_2	(1, 0.05872904416043225)	(2, 0.09321211475744463)	(3, 0.10876605758693447)	(4, 0.07882729963598817)	(5, 0.03837465469937079)	(6, 0.029178618381058875)	(7, 0.005597766941290497)	(8, 4.1311933146055325e-06)	(9, 4.1311933146055325e-06)	(10, 2.0655966573027662e-06)	(12, 0.0)	(14, 0.0)	(16, 0.0)	(18, 0.0)	(20, 0.0)	(22, 0.0003945289615448283)	(24, 0.017834361539152084)	(26, 0.05937557591416801)	(28, 0.15512011217346583)	(30, 0.1107510959746024)	(32, 0.057291388886949526)	(34, 0.05103882780529404)	(36, 0.008427634361795286)	(38, 0.0003965945582021311)	(40, 0.0)	(42, 0.0)	(44, 0.0)	(46, 0.0)	(48, 3.304954651684426e-05)	(50, 0.0449036237522099)	(52, 0.10143470461531642)	(54, 0.08828412291249978)	(56, 0.05286983843295388)	(58, 0.0024508610246822935)	(60, 0.0)	(62, 0.0032133087427372743)	(64, 0.00014328233394689537)	(66, 0.008632408572479116)	(68, 0.009771010172111875)	(70, 0.009209379378478561)	(72, 0.007410766424249266)	(74, 0.0036991384646240244)	(76, 0.011510522739331076)	(78, 0.020312522570895806)	(80, 0.015951410034810518)	(82, 0.000216045659465403)	(84, 0.0)	(86, 0.0)	(88, 0.0)	(90, 0.0)	(92, 0.0)	(94, 0.0)	(96, 0.0)	(98, 0.0)	(100, 0.0)
